Positio,,UPC,,,,Facings,,,Brand,,,,,Long Description,,,,,,Size,,,UOM,,,,Date,,,,,Width,,,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0005138191184,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-LAVENDER,,,,,,2.00,,,FOZ,,,,Jul 17 2016 1,,,,,1.60,,,,,,
16,0005138191183,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-EUCALYPTUS,,,,,,2.00,,,FOZ,,,,Jul 17 2016 1,,,,,1.60,,,,,,
17,0063687422211,,,,1,,,EVERYONE,,,,,ESSENTIAL OIL-UPLIFT,,,,,,0.45,,,FOZ,,,,,,,,,1.30,,,,,,
18,0063687422354,,,,1,,,EVERYONE,,,,,ESSENTIAL OIL-BLEND-SLEEP,,,,,,0.45,,,FOZ,,,,,,,,,1.30,,,,,,
19,0063687422212,,,,1,,,EVERYONE,,,,,ESSENTIAL OIL-BALANCE,,,,,,0.45,,,FOZ,,,,,,,,,1.30,,,,,,
20,0063687422142,,,,1,,,EVERYONE,,,,,ESSENTIAL OIL-FOCUS,,,,,,0.45,,,FOZ,,,,Jul 17 2016 1,,,,,1.30,,,,,,
21,0063687422141,,,,1,,,EVERYONE,,,,,ESSENTIAL OIL-FRESH,,,,,,0.45,,,FOZ,,,,Jul 17 2016 1,,,,,1.30,,,,,,
22,0063687422140,,,,1,,,EVERYONE,,,,,ESSENTIAL OIL-RELAX,,,,,,0.45,,,FOZ,,,,Jul 17 2016 1,,,,,1.30,,,,,,
23,0063687422213,,,,1,,,EVERYONE,,,,,ESSENTIAL OIL-CALM,,,,,,0.45,,,FOZ,,,,,,,,,1.30,,,,,,
24,0063687422143,,,,1,,,EVERYONE,,,,,ESSENTIAL OIL-LAVENDER,,,,,,0.45,,,FOZ,,,,,,,,,1.30,,,,,,
25,0063687422145,,,,1,,,EVERYONE,,,,,ESSENTIAL OIL-EUCALYPTUS,,,,,,0.45,,,FOZ,,,,,,,,,1.30,,,,,,
26,0063687422144,,,,1,,,EVERYONE,,,,,ESSENTIAL OIL-PEPPERMINT,,,,,,0.45,,,FOZ,,,,,,,,,1.30,,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 13,   Length: 4' 0.00"",    Height: 0' 11.50"",   Depth: 1' 8.00"",   Product: 3' 11.97""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0005138191219,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-ATLAS CEDARWOOD,,,,,,0.50,,,FOZ,,,,Sep 18 2016 1,,,,,1.00,,,,,,
2,0005138191105,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-BERGAMOT,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
3,0005138191220,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-BLACK PEPPER,,,,,,0.50,,,FOZ,,,,Aug 28 2016 1,,,,,1.00,,,,,,
4,0005138191156,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-CARROT SEED,,,,,,0.50,,,FOZ,,,,,,,,,1.00,,,,,,
5,0005138191108,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-CEDARWOOD,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
6,0005138191111,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-CINNAMON LEAF,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
7,0005138191112,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-CITRONEL,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
8,0005138191113,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-CLARY SAGE,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
9,0005138191114,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-CLOVE BUD,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
10,0005138191115,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-CYPRESS,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
11,0005138191116,,,,2,,,AURA CACIA,,,,,ESSENTIAL OIL-EUCALYPTUS,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
12,0005138191119,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-FRANKINCENSE,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
13,0005138191221,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-FRESH GINGER,,,,,,0.50,,,FOZ,,,,Sep 11 2016 1,,,,,1.00,,,,,,
14,0005138191120,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-GERANIUM,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
15,0005138191159,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-GRAPEFRUIT,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
Positio,,,,UPC,,Facings,,,,Brand,,,,,Long Description,,,,,,Size,,,UOM,,,,,Date,,,,Width,,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0005138191123,,,,2,,,AURA CACIA,,,,,ESSENTIAL OIL-LAVENDER,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
17,0005138191124,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-LEMON,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
18,0005138191285,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-EUCALYPTUS LEMON,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
19,0005138191125,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-LEMON GRASS,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
20,0005138191126,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-LIME,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
21,0005138191243,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-MANUKA,,,,,,0.50,,,FOZ,,,,,,,,,1.00,,,,,,
22,0005138191128,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-MYRRH,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
23,0005138191129,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-ORANGE,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
24,0005138191222,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-OREGANO,,,,,,0.50,,,FOZ,,,,Sep 11 2016 1,,,,,1.00,,,,,,
25,0005138191130,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-PATCHOULI DARK,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
26,0005138191132,,,,2,,,AURA CACIA,,,,,ESSENTIAL OIL-PEPPERMINT,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
27,0005138191244,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-SWEET PEPPERMINT,,,,,,0.50,,,FOZ,,,,,,,,,1.00,,,,,,
28,0005138191294,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-PINE,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
29,0005138191133,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-ROSEMARY,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
30,0005138191135,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-SAGE,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
31,0005138191136,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-SANDALWOOD,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
32,0005138191137,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-SPEARMINT,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
33,0005138191138,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-TANGERINE,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
34,0005138191139,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-TEA TREE,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
35,0005138191140,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-THYME,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
36,0005138191245,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-TURMERIC,,,,,,0.50,,,FOZ,,,,,,,,,1.00,,,,,,
37,0005138191141,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-VETIVER,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
38,0005138191142,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-WINTERGREEN,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
39,0005138191143,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-YLANG YLANG,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
40,0005138188118,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-CHILL PILL,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
41,0005138188115,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-CREATIVE JUICE,,,,,,0.50,,,FOZ,,,,,,,,,1.00,,,,,,
42,0005138188114,,,,1,,,AURA CACIA,,,,,ESSENTIAL SOLUTIONS-GRAY MATTER BATT,,,,,,0.50,,,FOZ,,,,,,,,,1.00,,,,,,
43,0005138188112,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-LOVE POTION,,,,,,0.50,,,FOZ,,,,,,,,,1.00,,,,,,
44,0005138188119,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-MEDIEVAL MIX,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
45,0005138188113,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-MELLOW MIX,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
46,0005138188111,,,,1,,,AURA CACIA,,,,,ESSENTIAL SOLUTIONS-PANIC BUTTON,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
47,0005138188116,,,,1,,,AURA CACIA,,,,,ESSENTIAL SOLUTIONS-PEP TALK,,,,,,0.50,,,FOZ,,,,,,,,,1.00,,,,,,
48,0005138188117,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-PILLOW POTION,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
49,0005138188620,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-LAVENDER HARVEST,,,,,,0.50,,,FOZ,,,,,,,,,1.00,,,,,,
50,0005138191233,,,,1,,,AURA CACIA,,,,,JOJOBA OIL-SOOTHING-GERMAN CHAMOMILE,,,,,,0.50,,,FOZ,,,,,,,,,1.00,,,,,,
51,0005138191230,,,,1,,,AURA CACIA,,,,,SANCTIFYING FRANKINCENSE IN JOJOBA O,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
52,0005138191228,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-JASMINE ABSOLUTE,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
53,0005138191234,,,,1,,,AURA CACIA,,,,,COMFORTING MYRRH IN JOJOBA OIL,,,,,,0.50,,,FOZ,,,,,,,,,1.00,,,,,,
Positio,,,,UPC,,Facings,,,,Brand,,,,,Long Description,,,,,,Size,,,UOM,,,,,Date,,,,Width,,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0005138191229,,,,1,,,AURA CACIA,,,,,CALMING NEROLI IN JOJOBA OIL,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
55,0005138191232,,,,1,,,AURA CACIA,,,,,RELAXING ROMAN CHAMOMILE IN JOJOBA O,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
56,0005138191236,,,,1,,,AURA CACIA,,,,,JOJOBA OIL-RELAXING-TASMANIAN LAVEND,,,,,,0.50,,,FOZ,,,,,,,,,1.00,,,,,,
57,0005138191227,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-ROSE ABSOLUTE,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
58,0005138191226,,,,1,,,AURA CACIA,,,,,BALANCING ROSE OTTO IN JOJOBA OIL,,,,,,0.50,,,FOZ,,,,,,,,,1.00,,,,,,
59,0005138191225,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-SANDALWOOD ABSOLUTE,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
60,0005138191231,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-VANILLA ABSOLUTE,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
61,0005138191235,,,,1,,,AURA CACIA,,,,,OIL-JOJOBA-HELICHRYSUM-RESORTING,,,,,,0.50,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
62,0005138191237,,,,1,,,AURA CACIA,,,,,JOJOBA OIL-UPLIFTING-LEMON BALM,,,,,,0.50,,,FOZ,,,,,,,,,1.00,,,,,,
63,0005138190801,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-ORG-LAVENDER,,,,,,0.25,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
64,0005138190802,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-ORG-EUCALYPTUS,,,,,,0.25,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
65,0005138190810,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-ORG-PURE LEMON,,,,,,0.25,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
66,0005138190803,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-ORG-PEPPERMINT,,,,,,0.25,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
67,0005138190804,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-ORG-TEA TREE,,,,,,0.25,,,FOZ,,,,Jul 17 2016 1,,,,,1.00,,,,,,
68,0005138190860,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-ORG-BLOOD ORANGE,,,,,,0.25,,,FOZ,,,,,,,,,1.00,,,,,,
69,0005138190862,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-ORG-CARDAMOM,,,,,,0.25,,,FOZ,,,,,,,,,1.00,,,,,,
70,0005138190831,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-ORG-FRANKINCENSE,,,,,,0.25,,,FOZ,,,,,,,,,1.00,,,,,,
71,0005138190864,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-ORG-HOLY BASIL,,,,,,0.25,,,FOZ,,,,,,,,,1.00,,,,,,
72,0005138190865,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-ORG-FRENCH LAVENDER,,,,,,0.25,,,FOZ,,,,,,,,,1.00,,,,,,
73,0005138190824,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-ORGANIC-OREGANO,,,,,,0.25,,,FOZ,,,,,,,,,1.00,,,,,,
74,0005138190867,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-ORG-ROSEMARY,,,,,,0.25,,,FOZ,,,,,,,,,1.00,,,,,,
75,0005138190868,,,,1,,,AURA CACIA,,,,,ESSENTIAL OIL-ORG-YLANG YLANG,,,,,,0.25,,,FOZ,,,,,,,,,1.00,,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 14,   Length: 4' 0.00"",    Height: 1' 0.00"",   Depth: 1' 8.00"",   Product: 3' 11.97""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0064084260907,,,,2,,,KUUMBA MADE,,,,,SIMPLY SPARKLE BODY GLITTER,,,,,,0.13,,,OZ,,,,Jul 17 2016 1,,,,,0.60,,,,,,
2,0005138190344,,,,1,,,AURA CACIA,,,,,CHAKRA BALANCING-OPENING,,,,,,0.31,,,FOZ,,,,Jul 17 2016 1,,,,,1.30,,,,,,
3,0005138190347,,,,1,,,AURA CACIA,,,,,CHAKRA BALANCING-ENLIGHTENING,,,,,,0.31,,,FOZ,,,,Jul 17 2016 1,,,,,1.30,,,,,,
4,0005138190346,,,,1,,,AURA CACIA,,,,,CHAKRA BALANCING-INSIGHTFUL,,,,,,0.31,,,FOZ,,,,Jul 17 2016 1,,,,,1.30,,,,,,
5,0005138190345,,,,1,,,AURA CACIA,,,,,CHAKRA BALANCING-EXPRESSIVE,,,,,,0.31,,,FOZ,,,,Jul 17 2016 1,,,,,1.30,,,,,,
6,0005138190343,,,,1,,,AURA CACIA,,,,,CHAKRA BALANCING-EMPOWERING,,,,,,0.31,,,FOZ,,,,Jul 17 2016 1,,,,,1.30,,,,,,
7,0005138190342,,,,1,,,AURA CACIA,,,,,CHAKRA BALANCING-SENSUAL,,,,,,0.31,,,FOZ,,,,Jul 17 2016 1,,,,,1.30,,,,,,
8,0005138190341,,,,1,,,AURA CACIA,,,,,CHAKRA BALANCING-GROUNDING,,,,,,0.31,,,FOZ,,,,Jul 17 2016 1,,,,,1.30,,,,,,
9,0080500200083,,,,1,,,HERBAN COWBOY,,,,,COLOGNE-TRUE WEST,,,,,,1.70,,,FOZ,,,,Sep 11 2016 1,,,,,2.55,,,,,,
10,0080500200030,,,,1,,,HERBAN COWBOY,,,,,DUSK COLOGNE,,,,,,1.70,,,FOZ,,,,Jul 17 2016 1,,,,,2.55,,,,,,
11,0080500200096,,,,1,,,HERBAN COWBOY,,,,,COLOGNE-FOREST,,,,,,1.70,,,FOZ,,,,Sep 11 2016 1,,,,,2.55,,,,,,
12,0080500200095,,,,1,,,HERBAN COWBOY,,,,,PERFUME-LOVE,,,,,,1.70,,,FOZ,,,,Aug  7 2016 1,,,,,2.55,,,,,,
Positio,,,,UPC,,Facings,,,,Brand,,,,,Long Description,,,,,,Size,,,UOM,,,,,Date,,,,Width,,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0080500200063,,,,1,,,HERBAN COWBOY,,,,,PERFUME-BLOSSOM,,,,,,1.70,,,FOZ,,,,Jul 17 2016 1,,,,,2.55,,,,,,
14,0068773503000,,,,1,,,PACIFICA,,,,,PERFUME SPRAY-ISLAND VANILLA,,,,,,1.00,,,FOZ,,,,Jul 17 2016 1,,,,,1.45,,,,,,
15,0068773563003,,,,1,,,PACIFICA,,,,,PERFUME ROLL ON-ISLAND VANILLA,,,,,,0.33,,,FOZ,,,,Jul 17 2016 1,,,,,0.70,,,,,,
16,0068773532700,,,,1,,,PACIFICA,,,,,PERFUME SPRAY TUSCAN BLOOD ORANGE,,,,,,1.00,,,FOZ,,,,Jul 17 2016 1,,,,,1.45,,,,,,
17,0068773563027,,,,1,,,PACIFICA,,,,,PERFUME ROLL ON TUSCAN BLOOD ORANGE,,,,,,0.33,,,FOZ,,,,Jul 17 2016 1,,,,,0.70,,,,,,
18,0068773524000,,,,1,,,PACIFICA,,,,,PERFUME SPRAY TAHITAN GARDENIA,,,,,,1.00,,,FOZ,,,,Jul 17 2016 1,,,,,1.45,,,,,,
19,0068773563024,,,,1,,,PACIFICA,,,,,PERFUME ROLL ON TAHITIAN GARDENIA,,,,,,0.33,,,FOZ,,,,Jul 17 2016 1,,,,,0.70,,,,,,
20,0068773526000,,,,1,,,PACIFICA,,,,,PERFUME SPRAY PERSIAN ROSE,,,,,,1.00,,,FOZ,,,,Jul 17 2016 1,,,,,1.45,,,,,,
21,0068773563026,,,,1,,,PACIFICA,,,,,PERFUME ROLL ON PERSIAN ROSE,,,,,,0.33,,,FOZ,,,,Jul 17 2016 1,,,,,0.70,,,,,,
22,0068773512000,,,,1,,,PACIFICA,,,,,PERFUME SPRAY INDIAN COCONUT NECTAR,,,,,,1.00,,,FOZ,,,,Jul 17 2016 1,,,,,1.45,,,,,,
23,0068773563012,,,,1,,,PACIFICA,,,,,PERFUME ROLL ON INDN COCONUT NECTAR,,,,,,0.33,,,FOZ,,,,Jul 17 2016 1,,,,,0.70,,,,,,
24,0068773537000,,,,1,,,PACIFICA,,,,,PERFUME SPRAY HAWAIIAN RUBY GUAVA,,,,,,1.00,,,FOZ,,,,Jul 17 2016 1,,,,,1.45,,,,,,
25,0068773563037,,,,1,,,PACIFICA,,,,,PERFUME ROLL ON HAWAIIAN RUBY GUAVA,,,,,,0.33,,,FOZ,,,,Jul 17 2016 1,,,,,0.70,,,,,,
26,0068773514000,,,,1,,,PACIFICA,,,,,PERFUME SPRAY FRENCH LILAC,,,,,,1.00,,,FOZ,,,,Jul 17 2016 1,,,,,1.45,,,,,,
27,0068773563014,,,,1,,,PACIFICA,,,,,PERFUME ROLL ON FRENCH LILAC,,,,,,0.33,,,FOZ,,,,Jul 17 2016 1,,,,,0.70,,,,,,
28,0068773540000,,,,1,,,PACIFICA,,,,,PERFUME SPRAY-SUGARED AMBER DREAMS,,,,,,1.00,,,FOZ,,,,,,,,,1.45,,,,,,
29,0068773563040,,,,1,,,PACIFICA,,,,,PERFUME ROLL ON-SUGARED AMBER DRM,,,,,,0.33,,,FOZ,,,,,,,,,0.70,,,,,,
30,0068773525000,,,,1,,,PACIFICA,,,,,PERFUME SPRAY-HIMALAYAN PATHCHOULI,,,,,,1.00,,,FOZ,,,,,,,,,1.45,,,,,,
31,0068773563025,,,,1,,,PACIFICA,,,,,PERFUME ROLL ON-HIMALAYAN PATCHOULI,,,,,,0.33,,,FOZ,,,,,,,,,0.70,,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
